course_id;course_name;platform;level;canonical_skill
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;live looping
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;music
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;music arrangement
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;music performance
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;music theory
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;musical composition
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;performance technique
C0022;Electronic Music Performance Techniques;Berklee;Intermediate;performing arts
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;business
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;cloud
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;data
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;http
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;influencing
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;routing
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;virtual reality
C0023;AR (Augmented Reality) & Video Streaming Services Emerging Technologies;Yonsei University;Beginner;voip
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;azure
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;cloud
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;cloud computing
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;continuous monitoring
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;data
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;data ethics
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;data pipelines
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;data science
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;data security
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;databricks
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;deployment
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;devops
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;frameworks
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;information privacy
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;machine learning
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;mlops (machine learning operations)
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;model
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;modeling
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;monitoring
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;performance tuning
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;python
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;pytorch
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;responsible ai
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;scalability
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;scikit-learn
C0024;Build and Operate Machine Learning Solutions with Azure;Microsoft;Intermediate;tensorflow
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;climate change adaptation
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;demography
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;economics
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;energy and utilities
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;environment
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;environmental policy
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;environmental resource management
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;environmental science
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;planning
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;social sciences
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;sustainability standards
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;sustainable development
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;sustainable engineering
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;technical skills
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;water resource management
C0025;Introduction to Sustainability;University of Illinois Urbana-Champaign;Beginner;water resources
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;aws
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;azure
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;backup and recovery
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;benefits
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;c#
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;cloud
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;cloud computing
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;cloud services
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;cloud strategy
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;data recovery
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;databases
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;deploying asp .net
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;deployment
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;devops
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;execution
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;functions
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;google cloud
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;load balancers
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;load balancing
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;monitoring
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;net core
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;planning
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;scalability
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;security considerations in cloud deployment
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;storage
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;system reliability
C0026;Cloud Deployment and Scaling with ASP.NET Core;EDUCBA;Intermediate;web application
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;advertising campaign
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;business strategy
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;communication
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;marketing communications
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;model
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;planning
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;public relations
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;research
C0027;Integrated and Strategic Communication Campaigns;University of Colorado Boulder;Beginner;strategic management
C0028;Organizational Analysis;Stanford University;Beginner;business
C0028;Organizational Analysis;Stanford University;Beginner;business analysis
C0028;Organizational Analysis;Stanford University;Beginner;business process management
C0028;Organizational Analysis;Stanford University;Beginner;business psychology
C0028;Organizational Analysis;Stanford University;Beginner;business strategy
C0028;Organizational Analysis;Stanford University;Beginner;case studies
C0028;Organizational Analysis;Stanford University;Beginner;change management
C0028;Organizational Analysis;Stanford University;Beginner;coordination
C0028;Organizational Analysis;Stanford University;Beginner;culture
C0028;Organizational Analysis;Stanford University;Beginner;decision making
C0028;Organizational Analysis;Stanford University;Beginner;leadership
C0028;Organizational Analysis;Stanford University;Beginner;model
C0028;Organizational Analysis;Stanford University;Beginner;negotiation
C0028;Organizational Analysis;Stanford University;Beginner;organizational analysis
C0028;Organizational Analysis;Stanford University;Beginner;organizational change
C0028;Organizational Analysis;Stanford University;Beginner;organizational culture
C0028;Organizational Analysis;Stanford University;Beginner;organizational development
C0028;Organizational Analysis;Stanford University;Beginner;organizational leadership
